idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
593,P3_few_shot,llama_3.3_70b,matched,and you fry them with garlic and a little bit of couple dashes of hot pepper,To cook them you use garlic and a little bit of hot pepper.,telephone,entailment,entailment,"entailment

The hypothesis is a simplified version of the premise, but it still conveys the",166.0,20.0,186.0,0.0
594,P3_few_shot,llama_3.3_70b,matched,"Hindus then went on the rampage through Sikh communities, resulting in a round of communal violence.",Hindus brutally slaughtered Sikhs on a rampage through Sikh communities.,travel,neutral,entailment,"entailment

The premise states that Hindus went on a rampage through Sikh communities, resulting in communal",165.0,20.0,185.0,0.0
595,P3_few_shot,llama_3.3_70b,matched,"For a half millennium or more, Madrid idled as a provincial backwater, rarely noticed on the arid central plains of Castile, until Felipe II plucked it from his royal cap in 1561 and proclaimed it the capital of Spain.",Felipe II decided that Madrid should remain a province.,travel,contradiction,contradiction,"contradiction

The premise states that Felipe II proclaimed Madrid as the capital of Spain in 156",195.0,20.0,215.0,0.0
596,P3_few_shot,llama_3.3_70b,matched,"In addition, we supported the creation of a 250-page Poverty Law Manual that introduces advocates to the fundamentals of poverty law.",A poverty law fundamentals manual was created.,government,entailment,entailment,"entailment

The premise explicitly states that a 250-page Poverty Law Manual was created, which",168.0,20.0,188.0,0.0
597,P3_few_shot,llama_3.3_70b,matched,"Under the leadership of Henry the Navigator, caravels set out from the westernmost point of the Algarve, in southern Portugal, in search of foreign lands, fame, and wealth.",Expeditions left the Algarve in southern Portugal in order to discover new countries and create fortunes.,travel,entailment,entailment,"entailment

The premise and hypothesis convey the same overall idea: that expeditions (or car",194.0,20.0,214.0,0.0
598,P3_few_shot,llama_3.3_70b,matched,"But Japan was reluctant to sue for peace because the Allies were demanding unconditional surrender with no provision for maintaining the highly symbolic role of the emperor, still considered the embodiment of Japan's spirit and divine origins.",The Allies didn't care about peace.,travel,neutral,neutral,"neutral

The premise discusses Japan's reluctance to sue for peace due to the Allies' demand for unconditional",183.0,20.0,203.0,0.0
600,P3_few_shot,llama_3.3_70b,matched,oh yeah all all mine are uh purebreds so i keep them in,mine are all mixed breeds,telephone,contradiction,contradiction,"contradiction

The premise states that all the speaker's animals are purebreds, while the",157.0,20.0,177.0,0.0
601,P3_few_shot,llama_3.3_70b,matched,Such experience better enables the CIOs to work with business managers to build a shared vision for meeting mission needs.,They have put in a lot of time and effort.,government,neutral,entailment,"entailment

The premise implies that the CIOs have gained experience, which suggests that they",169.0,20.0,189.0,0.0
602,P3_few_shot,llama_3.3_70b,matched,um i know that i had heard that uh McDonald's has gotten so much flack about sending their hot foods out in the Styrofoam that they are going to work on something,"They are not going to work on anything, because McDonald's is perfect.",telephone,contradiction,contradiction,"contradiction

The premise states that McDonald's is going to work on something (implying",188.0,20.0,208.0,0.0
603,P3_few_shot,llama_3.3_70b,matched," Dinghies are available for hire from the marinas at Tel Aviv, Jaffa, Akko, Netanya, and Nahariya.","Excellent quality dinghies are rent-able for the marinas at Tel Aviv, Jaffa, Akko, Akko, Netanya, and Nahariya.",travel,neutral,entailment,"The relationship between the premise and hypothesis is entailment, but with some caveats. The hypothesis adds",201.0,20.0,221.0,0.0
604,P3_few_shot,llama_3.3_70b,matched,We always knew it was an outside chance.,We felt it was definitely going to happen.,fiction,contradiction,contradiction,"contradiction

The premise states that it was an ""outside chance,"" implying a low probability of",153.0,20.0,173.0,0.0
605,P3_few_shot,llama_3.3_70b,matched,because i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and um i think this year i'm going to have some landscaping put in,"I am going to have someone landscape, since I always have someone do it. ",telephone,entailment,entailment,"entailment

The premise states that the speaker pays someone to do various yard work tasks and plans",199.0,20.0,219.0,0.0
606,P3_few_shot,llama_3.3_70b,matched,"The final rule was determined to be an economically significant regulatory action by the Office of Management and Budget and was approved by OMB as complying with the requirements of the Order on March 26, 1998.",The final rule was declared an economically significant regulator action.,government,entailment,entailment,"entailment

The premise states that ""The final rule was determined to be an economically significant regulatory",188.0,20.0,208.0,0.0
609,P3_few_shot,llama_3.3_70b,matched,Ca'daan saw confidence flow back into the young man.,Ca'daan saw the man lose all confidence.,fiction,contradiction,contradiction,"contradiction

The premise states that Ca'daan saw confidence flow back into the young man,",157.0,20.0,177.0,0.0
611,P3_few_shot,llama_3.3_70b,matched,yeah well that's not really immigration,That is not immigration.,telephone,entailment,entailment,"entailment

The premise and hypothesis convey the same idea, which is that the situation being referred",148.0,20.0,168.0,0.0
612,P3_few_shot,llama_3.3_70b,matched,"Strange as it may seem to the typical household, capital gains on its existing assets do not contribute to saving as measured in NIPA.",NIPA considers cat fur when it defines savings.,government,contradiction,contradiction,"contradiction

The premise states that capital gains on existing assets do not contribute to saving as measured",172.0,20.0,192.0,0.0
613,P3_few_shot,llama_3.3_70b,matched,Endorphins were flowing.,My endorphins were flowing.,fiction,entailment,entailment,"entailment 

The premise ""Endorphins were flowing"" implies that someone's endorphins",148.0,20.0,168.0,0.0
615,P3_few_shot,llama_3.3_70b,matched,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an honorable peace.",A settlement as reached that both sides were happy with.,slate,contradiction,contradiction,"contradiction

The premise suggests that no settlement was reached, while the hypothesis states that a settlement",182.0,20.0,202.0,0.0
616,P3_few_shot,llama_3.3_70b,matched,they ought to take all them little misdemeanor people let them go let them go,they should let go the people in jail for misdemeanors,telephone,entailment,entailment,"Based on the given examples, I would classify the NLI relationship as:

entailment

The",163.0,20.0,183.0,0.0
617,P3_few_shot,llama_3.3_70b,matched,"All of the islands are now officially and proudly part of France, not colonies as they were for some three centuries.",The islands were not allowed to join France.,travel,contradiction,contradiction,"contradiction

The premise states that the islands are now part of France, implying that they were",167.0,20.0,187.0,0.0
620,P3_few_shot,llama_3.3_70b,matched,eThe number of deletions was negligible.,The huge number of deletions caused a ruckus.,government,contradiction,contradiction,"contradiction

The premise states that the number of deletions was negligible, implying that it was",156.0,20.0,176.0,0.0
621,P3_few_shot,llama_3.3_70b,matched,"We'll be the first to admit we make mistakes, but most of those are bureaucratic.",We make mostly bureaucratic mistakes; other types are rare.,government,entailment,entailment,"entailment

The premise states that ""most"" of the mistakes made are bureaucratic, which implies",164.0,20.0,184.0,0.0
622,P3_few_shot,llama_3.3_70b,matched,I did so.,I did what I was told to do.,fiction,neutral,entailment,"Entailment.

The premise ""I did so"" implies that the speaker completed an action they were",148.0,20.0,168.0,0.0
624,P3_few_shot,llama_3.3_70b,matched,The conspiracy-minded allege that the chains also leverage their influence to persuade the big publishers to produce more blockbusters at the expense of moderate-selling books.,"Big publishers want to produce more high budget films, even if that means badly selling books.",slate,neutral,neutral,"Neutral.

The premise discusses the influence of chains on big publishers to produce more blockbusters (best-selling",182.0,20.0,202.0,0.0
625,P3_few_shot,llama_3.3_70b,matched,"According to Jane Langmuir, director of the project, water and heat come together and create a totally new appliance.",Jane Langmuir was not involved with the project in any way.,slate,contradiction,contradiction,"contradiction

The premise states that Jane Langmuir is the director of the project, while",173.0,20.0,193.0,0.0
627,P3_few_shot,llama_3.3_70b,matched,It was going to be a hot day. ,It was going to get very warm that day.,fiction,entailment,entailment,"entailment

The premise ""It was going to be a hot day"" implies that it was",155.0,20.0,175.0,0.0
628,P3_few_shot,llama_3.3_70b,matched,"On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.",Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.,slate,entailment,entailment,"entailment

The hypothesis is a direct restatement of the information presented in the premise, indicating",183.0,20.0,203.0,0.0
